13,31
6,19
31,33
34,36
17,34
7,32
7,33
24,28
4,18
7,34
4,26
13,37
17,27
13,18
6,32
18,29
21,22
25,38
11,28
12,14
4,20
19,32
14,37
6,21
8,32
8,34
13,29
8,9
18,20
3,10
12,31
2,7
20,26
9,23
7,17
14,33
2,27
12,13
14,18
32,36
20,37
1,38
11,34
7,31
7,27
15,16
6,22
8,17
2,9
7,8
5,10
18,37
19,24
13,31
1,38
3,10
23,27
25,38
5,28
6,19
24,28
12,18
7,9
9,33
4,18
7,27
8,31
27,38
3,5
12,33
23,33
17,36
4,26
11,32
24,32
11,24
9,31
7,23
24,36
4,20
14,18
6,32
2,31
28,34
17,23
7,17
13,14
31,33
11,34
2,17
17,27
14,29
7,36
20,37
23,36
12,37
24,34
7,27
6,19
25,35
2,17
8,23
11,28
3,10
7,36
23,27
12,29
11,24
7,17
28,36
19,32
19,24
29,33
20,37
13,29
5,10
7,32
20,26
4,26
12,31
8,36
2,23
14,18
19,21
13,37
17,36
24,36
17,23
7,31
13,18
28,34
14,29
25,38
29,37
3,5
11,36
28,30
5,28
4,37
17,32
9,33
17,33
1,25
2,38
2,27
17,34
23,38
8,30
17,19
34,37
12,36
10,23
22,37
1,24
31,35
13,32
19,25
7,30
8,16
6,21
3,9
16,33
22,32
10,29
11,12
30,32
8,22
24,37
11,28
22,30
16,32
6,20
2,7
11,36
2,37
27,35
5,9
8,20
8,31
13,17
7,33
6,38
1,34
7,35
28,30
7,22
27,29
26,37
20,21
13,30
14,15
21,38
23,35
18,38
7,8
24,26
7,31
2,32
3,5
16,37
16,22
12,28
4,19
34,37
22,35
16,32
26,37
23,31
10,31
7,33
22,30
10,29
3,9
17,36
16,31
33,35
6,21
11,28
19,36
17,19
10,27
12,32
10,35
20,38
13,36
16,35
30,32
4,17
7,35
27,29
5,27
28,36
23,38
6,8
6,20
4,36
18,20
1,34
7,16
11,30
4,25
14,15
19,25
13,32
8,22
31,35
7,39
13,37
2,27
19,21
9,15
3,10
13,31
23,33
17,31
17,23
11,32
19,24
7,34
17,27
35,38
4,26
26,41
18,20
7,27
17,33
8,23
8,31
6,8
23,31
19,22
2,31
7,8
28,40
7,33
14,33
12,14
27,38
5,28
8,36
11,34
4,41
15,16
34,40
23,38
13,33
9,20
18,41
17,40
14,31
11,36
2,7
25,38
37,41
9,37
31,33
17,32
30,34
13,34
18,41
12,25
30,38
24,37
35,41
29,31
20,40
3,42
5,19
10,21
15,34
19,42
26,39
12,31
29,35
32,34
5,42
21,38
7,20
7,40
9,24
16,17
18,35
24,28
2,18
12,37
8,35
13,19
4,6
13,30
14,38
8,33
38,42
2,34
37,41
18,28
20,33
25,40
8,37
6,12
18,24
3,21
21,42
13,15
1,39
25,37
12,33
14,34
8,37
18,37
9,37
24,28
6,36
15,30
2,18
22,40
9,22
14,30
12,37
5,27
33,41
10,17
13,19
9,20
5,42
18,32
18,24
13,15
2,34
16,17
20,23
1,39
14,15
8,35
8,9
33,35
22,33
8,18
10,21
14,19
24,34
7,22
3,27
1,26
18,35
7,20
12,25
8,32
5,21
33,37
35,41
2,24
15,38
18,34
36,39
12,35
10,19
6,11
16,17
12,35
25,33
1,39
6,29
8,28
18,37
12,41
32,34
2,18
29,35
21,38
2,32
18,28
29,31
22,40
30,34
29,41
30,38
15,19
20,25
10,21
26,36
13,30
8,33
19,21
14,30
12,29
8,35
6,12
25,37
18,24
14,38
19,30
17,19
5,42
27,42
7,22
18,41
10,38
14,19
14,16
15,30
9,37
10,14
16,19
9,33
18,32
8,34
2,28
15,16
3,5
21,42
28,39
5,21
10,38
17,38
16,19
8,9
13,14
1,36
35,41
11,43
9,41
17,19
1,39
33,37
25,40
5,27
8,33
5,42
7,23
19,21
30,34
24,37
8,24
5,19
29,31
12,41
8,28
24,28
27,42
21,38
25,33
4,11
5,38
14,16
4,6
22,40
9,35
18,28
16,17
24,32
14,34
15,32
8,32
18,35
2,8
29,35
18,32
28,39
12,33
7,9
33,41
9,41
14,19
20,23
26,44
15,30
14,38
10,17
13,32
37,41
8,18
8,41
24,28
5,42
29,35
2,18
9,22
3,27
5,21
2,24
29,31
29,37
12,31
6,29
2,34
20,22
30,34
15,32
26,36
10,38
9,35
15,38
2,28
12,37
15,34
12,25
20,25
12,29
30,38
39,44
7,20
7,23
9,24
18,35
24,37
11,43
8,9
12,41
13,19
9,22
18,37
2,32
17,19
8,32
20,25
9,37
10,21
29,35
8,9
10,17
24,32
1,39
8,18
26,39
24,41
28,44
9,35
14,38
14,17
8,35
21,42
1,36
3,42
37,41
9,12
19,38
18,34
10,38
9,25
18,41
16,19
10,19
18,32
5,21
2,18
8,37
15,17
30,38
13,38
5,19
15,38
14,19
30,34
24,33
29,31
15,30
32,34
9,22
29,31
16,38
18,33
6,11
4,43
12,31
10,30
42,45
11,43
36,44
7,22
1,26
30,34
12,33
24,37
24,39
27,42
20,40
7,23
32,34
16,19
8,22
14,16
8,35
1,44
9,24
13,19
26,36
13,15
17,19
24,32
24,41
16,17
8,41
4,6
37,41
21,38
39,44
18,41
29,41
15,17
1,36
30,38
9,25
36,39
9,41
8,34
24,34
2,32
3,5
2,8
1,39
26,39
19,42
1,26
39,44
18,28
20,25
7,22
16,17
18,37
7,20
30,34
42,45
24,39
36,44
7,40
10,14
2,32
33,37
15,19
1,36
6,11
24,32
9,25
29,35
13,30
25,33
12,31
8,24
6,41
5,45
29,37
2,28
11,36
9,24
9,41
15,38
1,44
2,24
18,41
36,39
18,35
17,19
4,6
24,44
6,29
24,35
15,30
